"#filename","previous_sentence","following_sentence","comment_if_any","pause_content","pause_length_ms","postP23visual","postP23quality","postP23audio"
"cropped_2009-03-07_150-57_151-14.mp4","diesen Diskussionen allerdings eines eint. Die Suche nach dem Gemeinwohl unseres Landes. Die Suche nach dem besten Weg für die Bundesrepublik Deutschland.","Genau dies hat die Bundesrepublik Deutschland in den letzten 60 Jahren in entscheidenden Situationen immer","","m","57","Merkel","Perfectly clear","Merkel"
"cropped_2009-03-07_158-73_159-03.mp4","die Bundesrepublik Deutschland. Genau dies hat die Bundesrepublik Deutschland in den letzten 60 Jahren in entscheidenden Situationen immer wieder so stark gemacht.","Ob es um den Aufbau nach dem Zweiten Weltkrieg ging und der Gründung der Bundesrepublik, oder ob es vor knapp","","m","30","Merkel","Perfectly clear","Merkel"
"cropped_2009-03-07_169-29_169-92.mp4","ob es um den Aufbau nach dem Zweiten Weltkrieg ging und der Gründung der Bundesrepublik, oder ob es vor knapp 20 Jahren um die Gestaltung der Deutschen Einheit ging.","Und dieser Gemeinsinn der Bürgerinnen und Bürger in unserem Land, der ist es auch, der mich überzeugt, dass","","m","63","Merkel","Perfectly clear","Merkel"
"cropped_2009-05-16_138-99_139-59.mp4","Deutschland nicht nur Wohlstand für alle als Realität erleben, sondern auf dieser Grundlage konnten wir auch ein Freund und Partner in der Welt werden.","Dies war einer der Gründe, warum die friedliche Revolution in der damaligen DDR gelingen konnte. Und vor etwa","","m","60","Merkel","Perfectly clear","Merkel"
"cropped_2009-05-16_145-38_145-95.mp4","wir auch ein Freund und Partner in der Welt werden. Dies war einer der Gründe, warum die friedliche Revolution in der damaligen DDR gelingen konnte.","Und vor etwa 20 Jahren mit dem Fall der Mauer die Phase beginnen konnte, mit der wir dann gemeinsam sagen","","m","57","Merkel","Perfectly clear","Merkel"
"cropped_2009-05-16_192-75_193-26.mp4","Wir sind ein weltoffenes, tolerantes, demokratisches Land, in dem die Menschen die Freiheit lieben, aber sie auch in Verantwortung leben.","Deshalb können wir uns freuen, in dieser Bundesrepublik Deutschland zu leben. Und viele Menschen sind zu","","m","51","Merkel","Perfectly clear","Merkel"
"cropped_2009-06-20_132-36_132-96.mp4","insbesondere im Rahmen des Startabkommens von Erfolg gegründ sein sollten und werden auch hier hilfreich sein, soweit Deutschland dazu beitragen kann.","Natürlich wird uns die Lage der Weltwirtschaft beschäftigen, denn sowohl die Vereinigten Staaten von Amerika","","m","60","Merkel","Perfectly clear","Merkel"
"cropped_2009-06-27_206-01_206-55.mp4","wird auch faktisch mehr Geld zur Verfügung stehen, weil die Inflationsrate im Augenblick, ganz im Gegensatz zum letzten Jahr, sehr, sehr gering ist.","Wir versuchen mit unseren Maßnahmen einen Beitrag dazu zu leisten, dass Menschen entlastet werden,","","m","54","Merkel","Perfectly clear","Merkel"
"cropped_2009-07-04_064-74_065-25.mp4","der Stacheldraht in einem mutigen Akt durchschnitten wurde. Das SED-Regime wollte lange von den Veränderungen nichts wissen.","Schon gab es in der ehemaligen Sowjetunion mit Michael Gorbatschow einen Vertreter von Pirstreuker. Aber die","","m","51","Merkel","Perfectly clear","Merkel"
"cropped_2009-07-04_212-07_212-97.mp4","in der Samaritakirche zogen Tausende von jungen Menschen an und gaben ihnen die Möglichkeit, einen Abend in Freiheit und mit Träumen zu verbringen.","Dies war die Rolle der Kirchen schon weit vor der friedlichen Revolution. Von allergrößter Bedeutung war die","","m","90","Merkel","Perfectly clear","Merkel"
"cropped_2009-07-11_066-18_066-69.mp4","Fusionierte Audi mit drei anderen Automobilunternehmen. Daher rühren die vier Ringe, die heute noch das Kennzeichen von Audi sind.","Audi ist eine erfolgreiche Marke in der Bundesrepublik Deutschland. Selbst in diesem Jahr, dem Jahr einer","","m","51","Merkel","Perfectly clear","Merkel"
"cropped_2009-07-11_123-18_123-69.mp4","Automobilindustrie können nur aufrechterhalten werden, wenn wir weiter auf Sicherheit und vor allen Dingen auf Innovation und technische Neuerungen setzen.","Deutschland war führend in vielen Entwicklungen. Der Dieselmotor, der Wankelmotor, die Sicherheitszelle –","","m","51","Merkel","Perfectly clear","Merkel"
"cropped_2009-07-11_146-73_147-33.mp4","als wir in sie hineingegangen sind, dann bedeutet das auch, gerade in der Krise jetzt für die Automobilindustrie auf Innovation und Neuentwicklung zu setzen.","Im Automobilbereich stehen Revolutionen ins Haus. Ich glaube, das Wort ist gerechtfertigt. Denn wir werden","","m","60","Merkel","Perfectly clear","Merkel"
"cropped_2009-08-15_125-79_126-03.mp4","und damit die Beschleunigung der Demokratisierung in Mittel- und Osteuropa möglich gemacht haben und natürlich alles das, was zur deutschen Einheit führte.","Wir werden dies den Menschen in Ungarn niemals vergessen. Wir haben damit etwas erlebt vor 20 Jahren, was uns","","m","24","Merkel","Perfectly clear","Merkel"
"cropped_2009-08-15_130-08_131-37.mp4","gemacht haben und natürlich alles das, was zur deutschen Einheit führte. Wir werden dies den Menschen in Ungarn niemals vergessen.","Wir haben damit etwas erlebt vor 20 Jahren, was uns die Freiheit in der ehemaligen DDR, aber auch in allen","","m","129","Merkel","Perfectly clear","Merkel"
"cropped_2009-08-15_141-69_142-44.mp4","damit etwas erlebt vor 20 Jahren, was uns die Freiheit in der ehemaligen DDR, aber auch in allen sozialistischen Ländern Europas gebracht hat.","Wir wissen, wie viele Menschen für den Gedanken der Freiheit Opfer gebracht haben. Ob es 1953 in der DDR war,","","m","75","Merkel","Perfectly clear","Merkel"
"cropped_2009-10-17_120-54_121-56.mp4","mit Recht seit zehn Jahren auf der Weltkulturerbe-Liste der UNESCO. Darauf können wir stolz sein. Es ist sozusagen ein Flaggschiff der Kulturnation Deutschland.","Die Stiftung preußischer Kulturbesitz erhält jährlich 100 Millionen Euro für Renovierungs- und","","m","102","Merkel","Perfectly clear","Merkel"
"cropped_2009-10-31_040-86_041-37.mp4","Der Zeitpunkt könnte aus meiner Sicht nicht besser gewählt sein, denn am 9. November blicken wir auf 20 Jahre Mauerfall zurück.","Mir ist natürlich aus persönlicher Erfahrung diese Zeit noch bestens in Erinnerung. Aber ich weiß auch, und","","m","51","Merkel","Perfectly clear","Merkel"
"cropped_2009-11-21_170-55_171-06.mp4","uns zum Beispiel vorgenommen, eine demografiefeste Pflegeversicherung zu schaffen, indem wir eine kapitalgedeckte Komponente in die Pflegeversicherung einführen.","Manch einer fragt, kann so die Solidarität gewährleistet sein? Ich sage nicht nur Ja, sondern ich sage NUR","","m","51","Merkel","Cut or Zoom","Merkel"
"cropped_2009-11-28_076-08_076-65.mp4","Wirtschaftskrise der Bundesrepublik Deutschland doch ein Stück Optimismus zu bewahren und die Möglichkeiten einer Stabilisierung unserer Wirtschaft offensiv zu nutzen.","Die vergangene Bundesregierung hatte mithilfe von zwei Konjunkturpaketen und einem Bankenstabilisierungspaket","","m","57","Merkel","Perfectly clear","Merkel"
"cropped_2009-11-28_189-54_190-05.mp4","ankommen, ist das ein Einbruch der Wirtschaftskraft, den Deutschland so noch nie gesehen hat. Der stärkste Einbruch bis dahin waren minus 0,9 Prozent.","Ein zentrales Thema für den Aufschwung ist die Frage der Kreditversorgung der mittelständischen und großen","","m","51","Merkel","Perfectly clear","Merkel"
"cropped_2009-12-12_123-57_124-17.mp4","175.000 neue Studienplätze geschaffen. Und wir wissen, wie dringlich diese Aufgabe ist, wenn wir die Proteste der Studierenden in diesen Tagen vernehmen.","Der Bologna-Prozess kann mit Sicherheit nicht rückgängig gemacht werden. Aber die Bundesregierung und","","m","60","Merkel","Perfectly clear","Merkel"
"cropped_2009-12-19_107-25_107-85.mp4","In der Europäischen Union sind wir dabei, und in anderen Ländern wird auch hart gearbeitet. Wir werden im nächsten Jahr Bilanz ziehen, was wir bereits erreicht haben.","Das Dramatische an der internationalen Finanz- und Wirtschaftskrise ist, dass aber auch die Arbeitsplätze","","m","60","Merkel","Perfectly clear","Merkel"
"cropped_2009-12-30_056-82_057-51.mp4","mit meinen westdeutschen Verwandten verbringen können. Ohne den Mauerfall wäre mein Leben wie das aller DDR-Bürger völlig anders verlaufen.","Mein erstes Silvester in Freiheit nach 35 Jahren meines Lebens in der DDR. Es war einmalig. Es war","","m","69","Merkel","Perfectly clear","Merkel"
"cropped_2009-12-30_076-89_077-52.mp4","Wenige Monate später, am 3. Oktober 1990, war unser Land in Freiheit wieder vereint. Daran denke ich heute Abend.","Es ist wahr, noch haben wir nicht alle Herausforderungen der Wiedervereinigung bewältigt. Aber wahr ist auch,","","m","63","Merkel","Perfectly clear","Merkel"
"cropped_2009-12-30_117-24_117-75.mp4","zuerst an die vielen zivilen Helfer, an die Polizisten und an unsere Soldaten, die fern von ihren Lieben ihren Dienst tun müssen.","Sie tun ihren Dienst an vielen Orten der Welt unter Einsatz ihres Lebens, ganz besonders in Afghanistan. Die","","m","51","Merkel","Perfectly clear","Merkel"
"cropped_2009-12-30_125-37_126-09.mp4","ihren Dienst tun müssen. Sie tun ihren Dienst an vielen Orten der Welt unter Einsatz ihres Lebens, ganz besonders in Afghanistan.","Die Bundesregierung weiß um die Härte und die Gefährlichkeit ihres Auftrages. Aber dieser Auftrag unserer","","m","72","Merkel","Perfectly clear","Merkel"
"cropped_2009-12-30_155-19_155-07.mp4","so zu schaffen, dass von dort nie wieder Gefahr für unsere Sicherheit und unser Wohlergehen ausgeht. Das ist der Auftrag.","Politisch müssen und werden wir die Bedingungen schaffen, damit die Verantwortung in den nächsten Jahren","","m","-12","Merkel","Perfectly clear","Merkel"
"cropped_2009-12-30_171-75_172-56.mp4","Jahren Schritt für Schritt an die Afghanen übergeben werden kann. Genau dazu dient die Afghanistan-Konferenz Ende Januar in London.","Liebe Mitbürgerinnen und Mitbürger, ja, dies ist kein Silvester wie jedes andere. Es beginnt ein neues","","m","81","Merkel","Perfectly clear","Merkel"
"cropped_2009-12-30_185-85_186-42.mp4","Dies ist kein Silvester wie jedes andere. Es beginnt ein neues Jahrzehnt, in dem sich vieles für unser Land entscheiden wird.","Es wird sich entscheiden, wie wir Gerechtigkeit und Menschlichkeit in einer Welt schützen, die Unrecht,","","m","57","Merkel","Perfectly clear","Merkel"
"cropped_2009-12-30_208-26_208-08.mp4","Wirtschaftskrise in der Geschichte der Bundesrepublik Deutschland überwinden und in Verantwortung für die nächsten Generationen die Staatsfinanzen sanieren.","Wie wir als Gesellschaft nach Zahlen zwar älter und weniger werden, aber offen im Geist jung bleiben. Wie wir","","m","-18","Merkel","Perfectly clear","Merkel"
"cropped_2009-12-30_216-75_217-26.mp4","sanieren. Wie wir als Gesellschaft nach Zahlen zwar älter und weniger werden, aber offen im Geist jung bleiben.","wie wir unseren Wohlstand erhalten, indem wir unsere Art zu leben und zu wirtschaften ändern. Das vergangene","","m","51","Merkel","Perfectly clear","Merkel"
"cropped_2009-12-30_224-19_224-97.mp4","im Geist jung bleiben. Wie wir unseren Wohlstand erhalten, indem wir unsere Art zu leben und zu Wirtschaften ändern.","Das vergangene Jahr stand im Zeichen der größten weltweiten Finanzkrise unserer Zeit. 2010 wird sich","","m","78","Merkel","Perfectly clear","Merkel"
"cropped_2009-12-30_230-22_230-82.mp4","in dem wir unsere Art zu leben und zu wirtschaften ändern. Das vergangene Jahr stand im Zeichen der größten weltweiten Finanzkrise unserer Zeit.","2010 wird sich entscheiden, wie wir aus dieser Krise herauskommen. Ich sage es sehr offen, wir können nicht","","m","60","Merkel","Cut or Zoom","Merkel"
"cropped_2009-12-30_282-57_283-05.mp4","einzuführen, die das Zusammenballen von Maßlosigkeit und Verantwortungslosigkeit in Zukunft rechtzeitig verhindern.","Dazu müssen und werden Politik und Wirtschaft sich in den kommenden Monaten vor allem um die Sicherung der","","m","48","Merkel","Perfectly clear","Merkel"
"cropped_2009-12-30_309-15_310-17.mp4","Dazu müssen und werden wir als Bundesregierung alles tun, um Wachstum zu schaffen, denn wir wollen mit mehr Wachstum klug aus der Krise kommen.","Die weltweite Krise darf aber keinesfalls als Ausrede dafür dienen, andere Herausforderungen der Menschheit","","m","102","Merkel","Perfectly clear","Merkel"
"cropped_2009-12-30_332-43_333-09.mp4","umfassend gelernt hat. Wirtschaft und Umweltschutz sind keine Gegensätze. Sie bedingen einander. Mehr denn je.","Davon dürfen wir uns auch durch Rückschläge wie den der Klimakonferenz in Kopenhagen nicht beirren","","m","66","Merkel","Perfectly clear","Merkel"
"cropped_2009-12-30_340-05_341-64.mp4","Mehr denn je. Davon dürfen wir uns auch durch Rückschläge wie den der Klimakonferenz in Kopenhagen nicht beirren lassen.","In Kopenhagen haben wir guten Willen und Bereitschaft zum Handeln erlebt, aber ja leider eben auch viel","","m","159","Merkel","Perfectly clear","Merkel"
"cropped_2009-12-30_379-38_380-16.mp4","beim Klimaschutz brauchen. Deutschland wird weiter dafür werben, dass globale Probleme nur gemeinsam gelöst werden können.","Vor allem aber wird Deutschland seine eigene Wirtschaftsweise mit ganzer Kraft hin zu mehr Nachhaltigkeit","","m","78","Merkel","Perfectly clear","Merkel"
"cropped_2009-12-30_404-58_405-36.mp4","in der Sozial- und Integrationspolitik, nicht zuletzt aber auch, indem wir noch mehr in unsere Bildung investieren.","Gelingen wird dieser Umbau zu mehr Nachhaltigkeit, wenn wir uns gleichzeitig weiter um eines kümmern. Darum,","","m","78","Merkel","Perfectly clear","Merkel"
"cropped_2009-12-30_435-45_436-23.mp4","und Schwachen, Jungen und Alten, Ost und West, Einheimischen und Zugewanderten uns auch im kommenden Jahr trägt.","Liebe Mitbürgerinnen und Mitbürger, es gibt schon jetzt viele Ereignisse, auf die wir uns im kommenden Jahr","","m","78","Merkel","Perfectly clear","Merkel"
"cropped_2009-12-30_456-69_457-56.mp4","auf die Veranstaltungen in Essen und im Ruhrgebiet, das Kulturhauptstadt Europas 2010 sein wird, oder auf den ökumenischen Kirchentag.","Die Kraft der Freiheit und die Erfahrung des Miteinanders. 60 Jahre Grundgesetz und 20 Jahre Wiedervereintes","","m","87","Merkel","Perfectly clear","Merkel"
"cropped_2010-01-16_050-31_050-88.mp4","Aufgaben haben bei der Bewältigung der Stabilisierung unserer sozialen Sicherungssysteme und bei der Gestaltung des demografischen Wandels in unserem Lande.","Aber mit Sicherheit werden wir auch den Blick zurückwerfen. Auf ein Jubiläum, das das Leben vieler Menschen","","m","57","Merkel","Perfectly clear","Merkel"
"cropped_2010-01-16_066-72_067-26.mp4","und unseres ganzen Landes verändert hat. Auf den 3. Oktober 1990, an dem wir die Wiedervereinigung in Freiheit miteinander feiern konnten.","Die Feierlichkeiten zum 20. Jahrestag der Deutschen Einheit werden in diesem Jahr in Bremen stattfinden. Ich","","m","54","Merkel","Perfectly clear","Merkel"
"cropped_2010-01-30_040-29_040-89.mp4","Energie auf eine ganz besondere Art und Weise zu erzeugen. Man könnte vereinfachend sagen, wir wollen die Art, wie die Sonne Energie gewinnt, auf die Erde holen.","Diese Möglichkeit der Energieerzeugung ist eine Zukunftstechnologie. Wir wissen, dass die Energiegewinnung","","m","60","Merkel","Perfectly clear","Merkel"
"cropped_2010-01-30_075-81_076-32.mp4","Hinzugetreten sind natürlich schon viele regenerative Energien, die Verwendung von Biomasse, von Windenergie, von Solarenergie, von Erdwärme.","Aber die Kernfusion wäre eine Art der Energiegewinnung, die uns unendliche Mengen von Energie zur Verfügung","","m","51","Merkel","Perfectly clear","Merkel"
"cropped_2010-01-30_123-75_124-62.mp4","engagiert, sondern auch Länder wie die Vereinigten Staaten von Amerika, China, Indien, Südkorea, Russland. Das heißt, ein wirklich globales Projekt.","In der vergangenen Woche hat die Wissenschaftsministerin Annette Schavan das Jahr der Wissenschaft mit dem","","m","87","Merkel","Perfectly clear","Merkel"
"cropped_2010-02-27_169-77_170-55.mp4","Wir werden uns ja wieder dafür sorgen, dass zum Beispiel im Falle der Kinderpornografie das Löschen von solchen Seiten möglich sein wird, um Menschen vor Gefahren zu schützen.","Insbesondere geht es aber auch um einen selbstbewussten Umgang der Nutzer mit dem Internet. Dabei kann die","","m","78","Merkel","Perfectly clear","Merkel"
"cropped_2010-03-06_076-29_076-08.mp4","das gesellschaftliche Engagement einzelner, weil der Staat damit bequemer und preiswerter bestimmte Leistungen erhält. Diese Betrachtungsweise teile ich nicht.","Es geht nicht um den Staat und ob er es bequem oder nicht bequem hat, sondern es geht um unsere Gesellschaft","","m","-21","Merkel","Perfectly clear","Merkel"
"cropped_2010-04-24_086-46_087-03.mp4","natürlich auch um Exportchancen und darum, wie wir unsere qualifizierten Arbeitskräfte in Deutschland mit einer guten Zukunft ausstatten können.","Zum Zweiten geht es darum, ein Regelwerk zu entwickeln, was eine Wiederholung der jetzigen internationalen","","m","57","Merkel","Perfectly clear","Merkel"
"cropped_2010-05-29_040-56_041-07.mp4","etwas ganz Besonderes. Ich werde dabei auch darauf hinweisen, dass diesmal zum ersten Mal auf dem afrikanischen Kontinent eine Fußballweltmeisterschaft stattfindet.","Wir alle wissen aus Deutschland, aus den vielen Vereinen, in denen Fußball gespielt wird, bei den vielen","","m","51","Merkel","Perfectly clear","Merkel"
"cropped_2010-06-05_030-72_031-47.mp4","Dazu haben mich die Robert-Bosch-Stiftung und die Heidehof-Stiftung eingeladen. Und ich bin dieser Einladung sehr gerne gefolgt, denn das Thema Bildung liegt mir sehr am Herzen.","Ich bin sehr gespannt, wer den diesjährigen Deutschen Schulpreis bekommt. 15 Schulen wurden ausgewählt. Das","","m","75","Merkel","Perfectly clear","Merkel"
